TOTAL MSG COUNT,MSG 21 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),Spare ,FOM ,TFOM ,Mode ,Latitude (deg),Longitude (deg),MSL Altitude (meters),Absolute Altitude (meters),Velocity N (meters/sec),   Velocity E (meters/sec),Velocity D (meters/sec),Acceleration N (meters/sec2),Acceleration E (meters/sec2),Acceleration D (meters/sec2),Roll (radians),Pitch (radians),Heading (radians),Roll Rate (radians/sec),Pitch Rate (radians/sec),Heading Rate (radians/sec),
191,55,55,'0x81FF',21,84,'0xFC4A',         21.09887695,1513,21,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195,56,56,'0x81FF',21,84,'0xEC49',         22.09887695,1513,22,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
199,57,57,'0x81FF',21,84,'0xDC48',         23.09887695,1513,23,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203,58,58,'0x81FF',21,84,'0xCC47',         24.09887695,1513,24,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,59,59,'0x81FF',21,84,'0xBC46',         25.09887695,1513,25,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211,60,60,'0x81FF',21,84,'0xAC45',         26.09887695,1513,26,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
215,61,61,'0x81FF',21,84,'0x9C44',         27.09887695,1513,27,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
219,62,62,'0x81FF',21,84,'0x8C43',         28.09887695,1513,28,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
223,63,63,'0x81FF',21,84,'0x7C42',         29.09887695,1513,29,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
227,64,64,'0x81FF',21,84,'0x6C41',         30.09887695,1513,30,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
231,65,65,'0x81FF',21,84,'0x5C40',         31.09887695,1513,31,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
235,66,66,'0x81FF',21,84,'0x4C3E',         32.09887695,1513,32,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
239,67,67,'0x81FF',21,84,'0x3C3D',         33.09887695,1513,33,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
243,68,68,'0x81FF',21,84,'0x2C3C',         34.09887695,1513,34,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247,69,69,'0x81FF',21,84,'0x1C3B',         35.09887695,1513,35,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
251,70,70,'0x81FF',21,84,'0xC3A',         36.09887695,1513,36,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,71,71,'0x81FF',21,84,'0xFC39',         37.09887695,1513,37,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,72,72,'0x81FF',21,84,'0xEC38',         38.09887695,1513,38,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
263,73,73,'0x81FF',21,84,'0xDC37',         39.09887695,1513,39,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
267,74,74,'0x81FF',21,84,'0xCC36',         40.09887695,1513,40,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
271,75,75,'0x81FF',21,84,'0xBC35',         41.09887695,1513,41,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
275,76,76,'0x81FF',21,84,'0xAC34',         42.09887695,1513,42,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
279,77,77,'0x81FF',21,84,'0x9C33',         43.09887695,1513,43,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283,78,78,'0x81FF',21,84,'0x8C32',         44.09887695,1513,44,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
287,79,79,'0x81FF',21,84,'0x7C31',         45.09887695,1513,45,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
291,80,80,'0x81FF',21,84,'0x6C30',         46.09887695,1513,46,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
295,81,81,'0x81FF',21,84,'0x5C2F',         47.09887695,1513,47,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
299,82,82,'0x81FF',21,84,'0x4C2D',         48.09887695,1513,48,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
303,83,83,'0x81FF',21,84,'0x3C2C',         49.09887695,1513,49,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
307,84,84,'0x81FF',21,84,'0x2C2B',         50.09887695,1513,50,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
311,85,85,'0x81FF',21,84,'0x1C2A',         51.09887695,1513,51,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
315,86,86,'0x81FF',21,84,'0xC29',         52.09887695,1513,52,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
319,87,87,'0x81FF',21,84,'0xFC28',         53.09887695,1513,53,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
323,88,88,'0x81FF',21,84,'0xEC27',         54.09887695,1513,54,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327,89,89,'0x81FF',21,84,'0xDC26',         55.09887695,1513,55,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
331,90,90,'0x81FF',21,84,'0xCC25',         56.09887695,1513,56,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
335,91,91,'0x81FF',21,84,'0xBC24',         57.09887695,1513,57,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
339,92,92,'0x81FF',21,84,'0xAC23',         58.09887695,1513,58,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
343,93,93,'0x81FF',21,84,'0x9C22',         59.09887695,1513,59,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
347,94,94,'0x81FF',21,84,'0x8C21',         60.09887695,1513,60,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351,95,95,'0x81FF',21,84,'0x7C20',         61.09887695,1513,61,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355,96,96,'0x81FF',21,84,'0x6C1F',         62.09887695,1513,62,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
359,97,97,'0x81FF',21,84,'0x5C1E',         63.09887695,1513,63,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363,98,98,'0x81FF',21,84,'0x4C1C',         64.09887695,1513,64,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
367,99,99,'0x81FF',21,84,'0x3C1B',         65.09887695,1513,65,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371,100,100,'0x81FF',21,84,'0x2C1A',         66.09887695,1513,66,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375,101,101,'0x81FF',21,84,'0x1C19',         67.09887695,1513,67,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,102,102,'0x81FF',21,84,'0xC18',         68.09887695,1513,68,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
383,103,103,'0x81FF',21,84,'0xFC17',         69.09887695,1513,69,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
387,104,104,'0x81FF',21,84,'0xEC16',         70.09887695,1513,70,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,105,105,'0x81FF',21,84,'0xDC15',         71.09887695,1513,71,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
395,106,106,'0x81FF',21,84,'0xCC14',         72.09887695,1513,72,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
399,107,107,'0x81FF',21,84,'0xBC13',         73.09887695,1513,73,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
403,108,108,'0x81FF',21,84,'0xAC12',         74.09887695,1513,74,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
407,109,109,'0x81FF',21,84,'0x9C11',         75.09887695,1513,75,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,110,110,'0x81FF',21,84,'0x8C10',         76.09887695,1513,76,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
415,111,111,'0x81FF',21,84,'0x7C0F',         77.09887695,1513,77,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
419,112,112,'0x81FF',21,84,'0x6C0E',         78.09887695,1513,78,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
423,113,113,'0x81FF',21,84,'0x5C0D',         79.09887695,1513,79,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
429,114,114,'0x81FF',21,84,'0xE8EC',         54440.09888,1899,54440,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
436,115,115,'0x81FF',21,84,'0xE8EC',         54440.09888,1899,54440,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
442,116,116,'0x81FF',21,84,'0xD8EB',         54441.09888,1899,54441,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
448,117,117,'0x81FF',21,84,'0xB8E9',         54443.09888,1899,54443,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
454,118,118,'0x81FF',21,84,'0xA8E8',         54444.09888,1899,54444,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
459,119,119,'0x81FF',21,84,'0x98E7',         54445.09888,1899,54445,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
465,120,120,'0x81FF',21,84,'0x88E6',         54446.09888,1899,54446,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
471,121,121,'0x81FF',21,84,'0x78E5',         54447.09888,1899,54447,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
476,122,122,'0x81FF',21,84,'0x68E3',         54448.09888,1899,54448,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
482,123,123,'0x81FF',21,84,'0x58E2',         54449.09888,1899,54449,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
488,124,124,'0x81FF',21,84,'0x48E1',         54450.09888,1899,54450,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
493,125,125,'0x81FF',21,84,'0x38E0',         54451.09888,1899,54451,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
499,126,126,'0x81FF',21,84,'0x28DF',         54452.09888,1899,54452,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
505,127,127,'0x81FF',21,84,'0x18DE',         54453.09888,1899,54453,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
510,128,128,'0x81FF',21,84,'0x8DD',         54454.09888,1899,54454,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
516,129,129,'0x81FF',21,84,'0xF8DC',         54455.09888,1899,54455,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
522,130,130,'0x81FF',21,84,'0xE8DB',         54456.09888,1899,54456,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
527,131,131,'0x81FF',21,84,'0xD8DA',         54457.09888,1899,54457,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
533,132,132,'0x81FF',21,84,'0xC8D9',         54458.09888,1899,54458,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
539,133,133,'0x81FF',21,84,'0xB8D8',         54459.09888,1899,54459,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
544,134,134,'0x81FF',21,84,'0xA8D7',         54460.09888,1899,54460,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
550,135,135,'0x81FF',21,84,'0x98D6',         54461.09888,1899,54461,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
556,136,136,'0x81FF',21,84,'0x88D5',         54462.09888,1899,54462,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
561,137,137,'0x81FF',21,84,'0x78D4',         54463.09888,1899,54463,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
567,138,138,'0x81FF',21,84,'0x68D2',         54464.09888,1899,54464,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
573,139,139,'0x81FF',21,84,'0x58D1',         54465.09888,1899,54465,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
578,140,140,'0x81FF',21,84,'0x48D0',         54466.09888,1899,54466,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
584,141,141,'0x81FF',21,84,'0x38CF',         54467.09888,1899,54467,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
590,142,142,'0x81FF',21,84,'0x28CE',         54468.09888,1899,54468,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
595,143,143,'0x81FF',21,84,'0x18CD',         54469.09888,1899,54469,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
601,144,144,'0x81FF',21,84,'0x8CC',         54470.09888,1899,54470,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
607,145,145,'0x81FF',21,84,'0xF8CB',         54471.09888,1899,54471,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
612,146,146,'0x81FF',21,84,'0xE8CA',         54472.09888,1899,54472,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
618,147,147,'0x81FF',21,84,'0xD8C9',         54473.09888,1899,54473,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
624,148,148,'0x81FF',21,84,'0xC8C8',         54474.09888,1899,54474,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
629,149,149,'0x81FF',21,84,'0xB8C7',         54475.09888,1899,54475,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
635,150,150,'0x81FF',21,84,'0xA8C6',         54476.09888,1899,54476,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
641,151,151,'0x81FF',21,84,'0x98C5',         54477.09888,1899,54477,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
646,152,152,'0x81FF',21,84,'0x88C4',         54478.09888,1899,54478,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
652,153,153,'0x81FF',21,84,'0x78C3',         54479.09888,1899,54479,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
658,154,154,'0x81FF',21,84,'0x68C1',         54480.09888,1899,54480,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
663,155,155,'0x81FF',21,84,'0x58C0',         54481.09888,1899,54481,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
669,156,156,'0x81FF',21,84,'0x48BF',         54482.09888,1899,54482,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
675,157,157,'0x81FF',21,84,'0x38BE',         54483.09888,1899,54483,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
680,158,158,'0x81FF',21,84,'0x28BD',         54484.09888,1899,54484,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
686,159,159,'0x81FF',21,84,'0x18BC',         54485.09888,1899,54485,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
692,160,160,'0x81FF',21,84,'0x8BB',         54486.09888,1899,54486,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
697,161,161,'0x81FF',21,84,'0xF8BA',         54487.09888,1899,54487,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
703,162,162,'0x81FF',21,84,'0xE8B9',         54488.09888,1899,54488,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
709,163,163,'0x81FF',21,84,'0xD8B8',         54489.09888,1899,54489,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
714,164,164,'0x81FF',21,84,'0xC8B7',         54490.09888,1899,54490,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
720,165,165,'0x81FF',21,84,'0xB8B6',         54491.09888,1899,54491,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
726,166,166,'0x81FF',21,84,'0xA8B5',         54492.09888,1899,54492,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
731,167,167,'0x81FF',21,84,'0x98B4',         54493.09888,1899,54493,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
737,168,168,'0x81FF',21,84,'0x88B3',         54494.09888,1899,54494,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
743,169,169,'0x81FF',21,84,'0x78B2',         54495.09888,1899,54495,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
748,170,170,'0x81FF',21,84,'0x68B0',         54496.09888,1899,54496,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
754,171,171,'0x81FF',21,84,'0x58AF',         54497.09888,1899,54497,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
760,172,172,'0x81FF',21,84,'0x48AE',         54498.09888,1899,54498,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
765,173,173,'0x81FF',21,84,'0x38AD',         54499.09888,1899,54499,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
771,174,174,'0x81FF',21,84,'0x28AC',         54500.09888,1899,54500,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
777,175,175,'0x81FF',21,84,'0x18AB',         54501.09888,1899,54501,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
782,176,176,'0x81FF',21,84,'0x8AA',         54502.09888,1899,54502,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
788,177,177,'0x81FF',21,84,'0xF8A9',         54503.09888,1899,54503,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
794,178,178,'0x81FF',21,84,'0xE8A8',         54504.09888,1899,54504,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
799,179,179,'0x81FF',21,84,'0xD8A7',         54505.09888,1899,54505,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
805,180,180,'0x81FF',21,84,'0xC8A6',         54506.09888,1899,54506,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
811,181,181,'0x81FF',21,84,'0xB8A5',         54507.09888,1899,54507,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
816,182,182,'0x81FF',21,84,'0xA8A4',         54508.09888,1899,54508,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
822,183,183,'0x81FF',21,84,'0x98A3',         54509.09888,1899,54509,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
828,184,184,'0x81FF',21,84,'0x88A2',         54510.09888,1899,54510,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
833,185,185,'0x81FF',21,84,'0x78A1',         54511.09888,1899,54511,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
839,186,186,'0x81FF',21,84,'0x689F',         54512.09888,1899,54512,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
845,187,187,'0x81FF',21,84,'0x589E',         54513.09888,1899,54513,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
850,188,188,'0x81FF',21,84,'0x489D',         54514.09888,1899,54514,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
856,189,189,'0x81FF',21,84,'0x389C',         54515.09888,1899,54515,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
862,190,190,'0x81FF',21,84,'0x289B',         54516.09888,1899,54516,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
867,191,191,'0x81FF',21,84,'0x189A',         54517.09888,1899,54517,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
873,192,192,'0x81FF',21,84,'0x899',         54518.09888,1899,54518,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
879,193,193,'0x81FF',21,84,'0xF898',         54519.09888,1899,54519,       0.09899999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
