TOTAL MSG COUNT,MSG 13826 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Data Size (16 bit words),Flag ,Checksum ,GPS Time Tag (sec),Channel Count (channel),reserved ,L1 RF Atten 1 (db),L1 RF Atten 2 (db),L1 RSS *#1 (dbm),L1 RSS *#2  (dbm),L1 RSS *#3  (dbm),L1 RSS *#4  (dbm),L1 RSS *#5  (dbm),L1 RSS *#6  (dbm),L1 RSS *#7  (dbm),L2 RF Atten 1 (db),L2 RF Atten 2 (db),L2 RSS *#1 (dbm),L2 RSS *#2  (dbm),L2 RSS *#3  (dbm),L2 RSS *#4  (dbm),L2 RSS *#5  (dbm),L2 RSS *#6  (dbm),L2 RSS *#7  (dbm),Checksum ,
30,1,1,'0x81FF','0x3602','0x0','0x8800','0xBFFF','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
31,2,2,'0x81FF','0x3602','0x0','0x9200','0xB5FF','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2539,603,603,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55057.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xBFBA',
2544,604,604,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55058.1053309415,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0xBEBA',
2548,605,605,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55059.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xBDB9',
2552,606,606,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55060.1053309417,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xBBBA',
2556,607,607,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55061.1053309415,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x26BA',
2560,608,608,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55062.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xBABA',
2564,609,609,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55063.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xB9BB',
2569,610,610,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55064.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xB8BB',
2573,611,611,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55065.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xB7BB',
2577,612,612,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55066.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xB6B9',
2581,613,613,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55067.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xB5BB',
2585,614,614,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55068.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xB4BB',
2589,615,615,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55069.1053309415,7,0,0,0,-94,-96,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xB3BB',
2594,616,616,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55070.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-94,-94,-94,-94,-93,-94,'0xB2BB',
2598,617,617,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55071.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-96,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xB1BB',
2602,618,618,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55072.1053309413,7,149,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x1CBB',
2606,619,619,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55073.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xAFB9',
2610,620,620,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55074.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x1AB9',
2614,621,621,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55075.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xAEBA',
2619,622,622,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55076.1053309413,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xADBB',
2623,623,623,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55077.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xACBA',
2627,624,624,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55078.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xAABA',
2631,625,625,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55079.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xAAB9',
2635,626,626,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55080.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xA9BA',
2639,627,627,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55081.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xA7BA',
2644,628,628,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55082.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xA6B9',
2648,629,629,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55083.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xA5BA',
2652,630,630,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55084.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xA5BA',
2656,631,631,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55085.1053309413,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xA4BA',
2660,632,632,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55086.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xA2B9',
2664,633,633,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55087.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xA2BB',
2669,634,634,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55088.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xA1BA',
2673,635,635,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55089.1053309413,7,0,0,0,-95,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xA0BB',
2677,636,636,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55090.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x9FBA',
2681,637,637,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55091.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x9EBA',
2685,638,638,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55092.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x9DBA',
2689,639,639,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55093.1053309413,7,94,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x3EBA',
2694,640,640,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55094.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x9BB9',
2698,641,641,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55095.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x9AB9',
2702,642,642,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55096.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x99BA',
2706,643,643,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55097.1053309413,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x98BB',
2710,644,644,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55098.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-93,-94,'0x2B9',
2714,645,645,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55099.1053309413,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x96BC',
2719,646,646,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55100.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x95B9',
2723,647,647,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55101.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x93B9',
2727,648,648,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55102.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x93B8',
2731,649,649,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55103.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x91B9',
2735,650,650,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55104.1073309414,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x9FA7',
2739,651,651,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55105.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x90BB',
2744,652,652,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55106.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x90BB',
2748,653,653,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55107.1053309410,7,94,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x31BA',
2752,654,654,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55108.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x8DBA',
2756,655,655,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55109.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x8CBB',
2760,656,656,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55110.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0x8BBB',
2764,657,657,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55111.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0xF5B8',
2769,658,658,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55112.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x89BA',
2773,659,659,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55113.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x87BA',
2777,660,660,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55114.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x86BA',
2781,661,661,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55115.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x86B9',
2785,662,662,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55116.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0x85BA',
2789,663,663,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55117.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x85BB',
2794,664,664,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55118.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x84BB',
2798,665,665,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55119.1053309410,7,149,0,0,-94,-95,-96,-95,-95,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xEEBB',
2802,666,666,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55120.1053309410,7,149,0,0,-94,-95,-96,-95,-95,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xEDBB',
2806,667,667,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55121.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x81BA',
2810,668,668,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55122.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x80BB',
2814,669,669,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55123.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x80BA',
2819,670,670,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55124.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x7EBA',
2823,671,671,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55125.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x7CBA',
2827,672,672,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55126.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x7BBA',
2831,673,673,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55127.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x7BBA',
2835,674,674,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55128.1063309412,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x12F',
2839,675,675,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55129.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x78BA',
2844,676,676,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55130.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x77BA',
2848,677,677,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55131.1053309410,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x77BC',
2852,678,678,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55132.1053309410,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xE1B9',
2856,679,679,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55133.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x75BA',
2860,680,680,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55134.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x74BA',
2864,681,681,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55135.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x73BB',
2869,682,682,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55136.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x71BA',
2873,683,683,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55137.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x70B8',
2877,684,684,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55138.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x6FBA',
2881,685,685,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55139.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x6EBA',
2885,686,686,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55140.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x6DBA',
2889,687,687,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55141.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x6CBA',
2894,688,688,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55142.1053309413,7,149,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD6BB',
2898,689,689,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55143.1053309410,7,0,0,0,-94,-95,-95,-95,-95,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x6BB9',
2902,690,690,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55144.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x6ABA',
2906,691,691,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55145.1053309410,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x69BC',
2910,692,692,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55146.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD2BA',
2914,693,693,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55147.1053309413,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x66BB',
2919,694,694,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55148.1053309415,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x64BB',
2923,695,695,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55149.1053309415,7,149,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xCEBB',
2927,696,696,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55150.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x62BA',
2931,697,697,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55151.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x62BB',
2935,698,698,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55152.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x61BA',
2939,699,699,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55153.1053309413,7,0,0,0,-94,-95,-95,-95,-95,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x60B8',
2944,700,700,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55154.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x5EBB',
2948,701,701,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55155.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x5DBA',
2952,702,702,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55156.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x5CBA',
2956,703,703,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55157.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0x5BBA',
2960,704,704,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55158.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x5ABA',
2964,705,705,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55159.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x59BA',
2969,706,706,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55160.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x58B8',
2973,707,707,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55161.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x57B9',
2977,708,708,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55162.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x56B9',
2981,709,709,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55163.1053309415,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xC0BB',
2985,710,710,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55164.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x54BA',
2989,711,711,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55165.1053309415,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x53BA',
2994,712,712,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55166.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x53BA',
2998,713,713,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55167.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-93,-94,-93,-94,'0x51B9',
3002,714,714,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55168.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x50BA',
3006,715,715,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55169.1053309415,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x4FBC',
3010,716,716,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55170.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x4EBA',
3014,717,717,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55171.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x4DBA',
3019,718,718,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55172.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x4DB9',
3023,719,719,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55173.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xB7BA',
3027,720,720,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55174.1053309413,7,149,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xB6BB',
3031,721,721,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55175.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x4ABB',
3035,722,722,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55176.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x4ABB',
3039,723,723,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55177.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x49BA',
3044,724,724,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55178.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x48BA',
3048,725,725,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55179.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x46B9',
3052,726,726,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55180.1053309413,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x45BB',
