TOTAL MSG COUNT,MSG 5040 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Data Size (16 bit words),Flag ,Checksum ,GPS Time Tag (sec),Position Format  ,Latitude (degrees),Spare ,Longitude (degrees),Spare ,Elevation ,Elevation Reference ,Elevation Units ,Datum Number ,Time Zone Index ,Hours (hr),Minutes (min),Seconds (sec),Day of Week ,Day of Month (days),Month ,Year (yr (last 2 digits- 00-99)),Velocity Valid ,Ground Speed Units ,Spare ,Ground Speed ,Track ,Track Units ,Spare ,Track North Reference ,Spare ,FOM ,Spare ,TFOM ,Spare ,EHE ,EHE Units ,Spare ,EPE ,EPE Units ,Spare ,Nav Converged ,Elevation Status ,Spare ,Current DOP ,DOP Type  ,Spare ,Software Version ,Hardware Version , Operating Mode , Spare ,Average Count , PRN Code Tracked #1  (0=sv id 32), Reserved #1  (set to 1), Encryption Type #1  , Tracking State #1  , Code Type #1  , Reserved2 #1  (set to 0), Reserved3 #1  (set to 0), Chan #1 Status A/B Valid , J/S #1  (db), C/No #1  (db-hz), PRN Code Tracked #2  (0=sv id 32), Reserved #2  (set to 1), Encryption Type #2  , Tracking State #2  , Code Type #2  , Reserved2 #2  (set to 0), Reserved3 #2  (set to 0), Chan #2 Status A/B Valid , J/S #2  (db), C/No #2  (db-hz), PRN Code Tracked #3  (0=sv id 32), Reserved #3  (set to 1), Encryption Type #3  , Tracking State #3  , Code Type #3  , Reserved2 #3  (set to 0), Reserved3 #3  (set to 0), Chan #3 Status A/B Valid , J/S #3  (db), C/No #3  (db-hz), PRN Code Tracked #4  (0=sv id 32), Reserved #4  (set to 1), Encryption Type #4  , Tracking State #4  , Code Type #4  , Reserved2 #4  (set to 0), Reserved3 #4  (set to 0), Chan #4 Status A/B Valid , J/S #4  (db), C/No #4  (db-hz), PRN Code Tracked #5  (0=sv id 32), Reserved #5  (set to 1), Encryption Type #5  , Tracking State #5  , Code Type #5  , Reserved2 #5  (set to 0), Reserved3 #5  (set to 0), Chan #5 Status A/B Valid , J/S #5  (db), C/No #5  (db-hz),Antenna Source ,Spare ,Prime Power Source  ,Spare ,Prime Power Battery Type , Spare ,Reserved *#1 ,Reserved *#2  ,Reserved *#3  ,Reserved *#4  ,Position Alert ,Corridor Alert ,Buffer Zone Alert ,Number of Visible SVs ,Number of Healthy SVs ,Almanac Age (days),Mask Angle (deg),Days with Keys (days- note 13),(FOUO) Mission Duration  (days),(FOUO) Crypto Message  , Spare ,North Ref Correction ,North Ref Correction Units ,Spare ,Lock Out Status , Spare , LADGPS Status  , Spare ,EVE ,EVE Units , Spare ,Datum Code (6 ascii characters),Checksum ,
1625,385,385,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54838.0003309394,1,        0.0000000000,21792,1006581860611799700000000000.0000000000,0,      133.7938690186,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0119018555,      351.7223815918,1,0,1,0,1,0,2,0,        0.7818304300,0,0,        1.1783096790,0,0,1,0,0,        1.6278215647,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7819223404,1,0,0,0,0,0,        0.8815639019,0,0,'WGD   ','0xB4B2',
1629,386,386,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54839.0003309394,1,        0.0000000000,21792,516327381882376240000000000000.0000000000,0,      133.7938232422,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0083923340,      351.7225036621,1,0,1,0,1,0,2,0,        0.7818601727,0,0,        1.1783682108,0,0,1,0,0,        1.6277403831,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7820987701,1,0,0,0,0,0,        0.8816157579,0,0,'WGD   ','0xCC42',
1633,387,387,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54840.0003309392,1,        0.0000000000,21792,132427397769745390000000000000000.0000000000,0,      133.7831726074,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9955139160,      351.7201843262,1,0,1,0,1,0,2,0,        0.7818857431,0,0,        1.1784218550,0,0,1,0,0,        1.6276590824,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7822751999,1,0,0,0,0,0,        0.8816646934,0,0,'WGD   ','0xC7D5',
1637,388,388,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54841.0003309394,1,        0.0000000000,21792,67928325067532236000000000000000000.0000000000,0,      133.7687072754,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9745788574,      351.7210693359,1,0,1,0,1,0,2,0,        0.7819161415,0,0,        1.1784809828,0,0,1,0,0,        1.6275777817,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7824516296,1,0,0,0,0,0,        0.8817169070,0,0,'WGD   ','0xA06B',
1642,389,389,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54842.0003309394,1,        0.0000000000,21792,34844206145308190000000000000000000000.0000000000,0,      133.7735443115,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0044250488,      351.7206420898,1,0,1,0,1,0,2,0,        0.7819518447,0,0,        1.1785459518,0,0,1,0,0,        1.6274964809,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7826280594,1,0,0,0,0,0,        0.8817720413,0,0,'WGD   ','0x7EF3',
1646,390,390,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54843.0003309394,1,        0.0000000000,21792,        0.0000000000,0,      133.7715301514,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0258789063,      351.7201232910,1,0,1,0,1,0,2,0,        0.7819838524,0,0,        1.1786092520,0,0,1,0,0,        1.6274151802,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7828044891,1,0,0,0,0,0,        0.8818282485,0,0,'WGD   ','0x667C',
1650,391,391,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54844.0003309397,1,        0.0000000000,21792,        0.0000000000,0,      133.7545471191,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9984130859,      351.7206420898,1,0,1,0,1,0,2,0,        0.7820175290,0,0,        1.1786710024,0,0,1,0,0,        1.6273338795,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7829818726,1,0,0,0,0,0,        0.8818808794,0,0,'WGD   ','0x7413',
1654,392,392,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54845.0003309394,1,        0.0000000000,21792,        0.0000000000,0,      133.7542572021,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9873962402,      351.7208557129,1,0,1,0,1,0,2,0,        0.7820474505,0,0,        1.1787300110,0,0,1,0,0,        1.6272525787,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7831583023,1,0,0,0,0,0,        0.8819332719,0,0,'WGD   ','0x7FA3',
1658,393,393,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54846.0003309394,1,        0.0000000000,21792,        0.0000000000,0,      133.7508850098,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9972229004,      351.7209777832,1,0,1,0,1,0,2,0,        0.7820808887,0,0,        1.1787918806,0,0,1,0,0,        1.6271711588,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7833347321,1,0,0,0,0,0,        0.8819862008,0,0,'WGD   ','0x5B31',
1662,394,394,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54847.0003309397,1,        0.0000000000,21792,        0.0000000000,0,      133.7435150146,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0019836426,      351.7192077637,1,0,1,0,1,0,2,0,        0.7821108699,0,0,        1.1788511276,0,0,1,0,0,        1.6270898581,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7835111618,1,0,0,0,0,0,        0.8820389509,0,0,'WGD   ','0x6DBF',
1667,395,395,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54848.0003309397,1,        0.0000000000,21792,        0.0000000000,0,      133.7364349365,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0131530762,      351.7189331055,1,0,1,0,1,0,2,0,        0.7821336389,0,0,        1.1789023876,0,0,1,0,0,        1.6270084381,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7836875916,1,0,0,0,0,0,        0.8820872307,0,0,'WGD   ','0x7050',
1671,396,396,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54849.0003309394,1,        0.0000000000,21792,        0.0000000000,0,      133.7216949463,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0085449219,      351.7194519043,1,0,1,0,1,0,2,0,        0.7821646333,0,0,        1.1789627075,0,0,1,0,0,        1.6269270182,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,41,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7838640213,1,0,0,0,0,0,        0.8821403384,0,0,'WGD   ','0x2FE3',
1675,397,397,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54850.0003309394,1,        0.0000000000,21792,        0.0000000000,0,      133.7253265381,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9835510254,      351.7194824219,1,0,1,0,1,0,2,0,        0.7821911573,0,0,        1.1790179014,0,0,1,0,0,        1.6268457174,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7840404510,1,0,0,0,0,0,        0.8821906447,0,0,'WGD   ','0x8E73',
1679,398,398,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54851.0003309392,1,        0.0000000000,21792,        0.0000000000,0,      133.7321777344,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9894409180,      351.7190246582,1,0,1,0,1,0,2,0,        0.7822181582,0,0,        1.1790736914,0,0,1,0,0,        1.6267642975,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7842168808,1,0,0,0,0,0,        0.8822411299,0,0,'WGD   ','0x2400',
1683,399,399,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54852.0003309392,1,        0.0000000000,21792,        0.0000000000,0,      133.7199401855,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0113525391,      351.7199707031,1,0,1,0,1,0,2,0,        0.7822498083,0,0,        1.1791348457,0,0,1,0,0,        1.6266828775,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7843933105,1,0,0,0,0,0,        0.8822948933,0,0,'WGD   ','0xB18D',
1687,400,400,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54853.0003309392,1,        0.0000000000,21792,        0.0000000000,0,      133.7136383057,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0171813965,      351.7189941406,1,0,1,0,1,0,2,0,        0.7822813988,0,0,        1.1791962385,0,0,1,0,0,        1.6266013384,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7845706940,1,0,0,0,0,0,        0.8823488355,0,0,'WGD   ','0x11D',
1692,401,401,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54854.0003309392,1,        0.0000000000,21792,        0.0000000125,0,      133.7181243896,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9889221191,      351.7174987793,1,0,1,0,1,0,2,0,        0.7823087573,0,0,        1.1792525053,0,0,1,0,0,        1.6265199184,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7847471237,1,0,0,0,0,0,        0.8823998570,0,0,'WGD   ','0xA0B0',
1696,402,402,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54855.0003309392,1,        0.0000000000,21792,        0.0000064006,0,      133.7108764648,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9971923828,      351.7183227539,1,0,1,0,1,0,2,0,        0.7823408246,0,0,        1.1793143749,0,0,1,0,0,        1.6264384985,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7849235535,1,0,0,0,0,0,        0.8824540973,0,0,'WGD   ','0x913D',
1700,403,403,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54856.0003309392,1,        0.0000000000,21792,        0.0032830238,0,      133.7127685547,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0003356934,      351.7184143066,1,0,1,0,1,0,2,0,        0.7823727727,0,0,        1.1793762445,0,0,1,0,0,        1.6263569593,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7850999832,1,0,0,0,0,0,        0.8825085163,0,0,'WGD   ','0xEDCA',
1704,404,404,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54857.0003309392,1,        0.0000000000,21792,        1.6839599610,0,      133.7096405029,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9992370605,      351.7197570801,1,0,1,0,1,0,2,0,        0.7824049592,0,0,        1.1794375181,0,0,1,0,0,        1.6262754202,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7852764130,1,0,0,0,0,0,        0.8825618029,0,0,'WGD   ','0x559',
1708,405,405,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54858.0003309394,1,        0.0000000000,21792,      431.8671875233,0,      133.7138214111,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9995117188,      351.7173156738,1,0,1,0,1,0,2,0,        0.7824369669,0,0,        1.1794996262,0,0,1,0,0,        1.6261940002,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7854528427,1,0,0,0,0,0,        0.8826164007,0,0,'WGD   ','0x77E7',
1712,406,406,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54859.0003309394,1,        0.0000000000,21792,   221516.0000119209,0,      133.7067108154,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0014038086,      351.7160644531,1,0,1,0,1,0,2,0,        0.7824690938,0,0,        1.1795619726,0,0,1,0,0,        1.6261124611,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7856292725,1,0,0,0,0,0,        0.8826712370,0,0,'WGD   ','0x6677',
1717,407,407,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54860.0003309394,1,        0.0000000000,21792,113620992.0061035200,0,      133.7153930664,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0026245117,      351.7193603516,1,0,1,0,1,0,2,0,        0.7825044990,0,0,        1.1796268225,0,0,1,0,0,        1.6260309219,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7858057022,1,0,0,0,0,0,        0.8827264309,0,0,'WGD   ','0x7CFE',
1721,408,408,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54861.0003309392,1,        0.0000000000,21792,58277756931.1250000000,0,      133.7271270752,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9989318848,      351.7177124023,1,0,1,0,1,0,2,0,        0.7825332284,0,0,        1.1796858311,0,0,1,0,0,        1.6259493828,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7859821320,1,0,0,0,0,0,        0.8827798367,0,0,'WGD   ','0xCA8C',
1725,409,409,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54862.0003309392,1,        0.0000000000,21792,29891898639936.0000000000,0,      133.7176361084,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9985961914,      351.7185974121,1,0,1,0,1,0,2,0,        0.7825688720,0,0,        1.1797509193,0,0,1,0,0,        1.6258677244,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7861585617,1,0,0,0,0,0,        0.8828352690,0,0,'WGD   ','0x21B',
1729,410,410,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54863.0003309392,1,        0.0000000000,21792,7665932508217344.0000000000,0,      133.7123718262,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0053100586,      351.7161865234,1,0,1,0,1,0,2,0,        0.7826061249,0,0,        1.1798200607,0,0,1,0,0,        1.6257861853,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7863359451,1,0,0,0,0,0,        0.8828947544,0,0,'WGD   ','0x21AB',
1733,411,411,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54864.0003309392,1,        0.0000000000,21792,3931994318625046500.0000000000,0,      133.7100677490,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0022277832,      351.7157592773,1,0,1,0,1,0,2,0,        0.7826411128,0,0,        1.1798847914,0,0,1,0,0,        1.6257045269,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7865123749,1,0,0,0,0,0,        0.8829501271,0,0,'WGD   ','0x1437',
1737,412,412,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54865.0003309392,1,        0.0000000000,21792,2016747942040901300000.0000000000,0,      133.7101898193,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9995727539,      351.7186279297,1,0,1,0,1,0,2,0,        0.7826727033,0,0,        1.1799471378,0,0,1,0,0,        1.6256229877,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7866888046,1,0,0,0,0,0,        0.8830054402,0,0,'WGD   ','0x36C7',
1742,413,413,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54866.0003309392,1,        0.0000000000,21792,1034419620732312400000000.0000000000,0,      133.7040252686,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9994201660,      351.7163696289,1,0,1,0,1,0,2,0,        0.7827044725,0,0,        1.1800096035,0,0,1,0,0,        1.6255413294,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7868652344,1,0,0,0,0,0,        0.8830608726,0,0,'WGD   ','0x4C55',
1746,414,414,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54867.0003309392,1,        0.0000000000,21792,265283659555758940000000000.0000000000,0,      133.6949157715,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9912414551,      351.7166442871,1,0,1,0,1,0,2,0,        0.7827363610,0,0,        1.1800723076,0,0,1,0,0,        1.6254596710,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7870416641,1,0,0,0,0,0,        0.8831163645,0,0,'WGD   ','0xCAE8',
1750,415,415,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54868.0003309392,1,        0.0000000000,21792,136064601004832270000000000000.0000000000,0,      133.7015533447,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9998474121,      351.7165527344,1,0,1,0,1,0,2,0,        0.7827715874,0,0,        1.1801376343,0,0,1,0,0,        1.6253781319,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7872180939,1,0,0,0,0,0,        0.8831723332,0,0,'WGD   ','0xD873',
1754,416,416,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54869.0003309394,1,        0.0000000000,21792,69788869718402662000000000000000.0000000000,0,      133.7064208984,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0078430176,      351.7155151367,1,0,1,0,1,0,2,0,        0.7828066945,0,0,        1.1802028418,0,0,1,0,0,        1.6252964735,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.7873945236,1,0,0,0,0,0,        0.8832284212,0,0,'WGD   ','0x89FC',
